idx,timestamp,value,score
3962,2013-12-16 15:25:00,43.17745454,0.17374387885857545
3963,2013-12-16 15:30:00,41.30898865,0.18891205867462546
3964,2013-12-16 15:35:00,40.46142699,0.1963046160964077
3965,2013-12-16 15:40:00,37.79127513,0.209783625187969
3966,2013-12-16 15:45:00,36.24965328,0.21525667597592035
3967,2013-12-16 15:50:00,35.07245553,0.21867628418573615
3968,2013-12-16 15:55:00,32.45494267,0.21778909399523372
3969,2013-12-16 16:00:00,30.69964858,0.22143168355845133
3970,2013-12-16 16:05:00,30.50446055,0.22201409471614764
3971,2013-12-16 16:10:00,27.21222794,0.2272436611628742
3972,2013-12-16 16:15:00,25.68067158,0.229354575082927
3973,2013-12-16 16:20:00,23.82904352,0.23156094980070674
3974,2013-12-16 16:25:00,22.9838387,0.234259678475069
3975,2013-12-16 16:30:00,21.73703176,0.2367478349845875
3976,2013-12-16 16:35:00,19.27717911,0.2371147018292814
3977,2013-12-16 16:40:00,18.5919706,0.23545416928944873
3978,2013-12-16 16:45:00,16.45710857,0.23678229565547593
3979,2013-12-16 16:50:00,14.6710595,0.2375647926551594
3980,2013-12-16 16:55:00,12.41409266,0.23923009062963696
3981,2013-12-16 17:00:00,9.633951608,0.23973041282913699
3982,2013-12-16 17:05:00,10.00196599,0.2358993186418551
3983,2013-12-16 17:10:00,6.918644935,0.24888478413183768
3984,2013-12-16 17:15:00,6.440237831,0.25413887647033995
3985,2013-12-16 17:20:00,4.117241297,0.25720653913413194
3986,2013-12-16 17:25:00,2.084721206,0.2578899347812955
3987,2013-12-16 17:30:00,12.12038123,0.25823186386247987
3988,2013-12-16 17:35:00,32.00170328,0.24817451336101526
3989,2013-12-16 17:40:00,41.29106488,0.23340437542249448
3990,2013-12-16 17:45:00,41.16242458,0.23171797590329268
3991,2013-12-16 17:50:00,41.14081509,0.22809645163066905
3992,2013-12-16 17:55:00,40.78222417,0.2276380311245938
3993,2013-12-16 18:00:00,42.95940386,0.21750551508847515
3996,2013-12-16 18:15:00,42.55128466,0.1954044049149124
3997,2013-12-16 18:20:00,42.49538316,0.21155568952154202
3998,2013-12-16 18:25:00,41.79045369,0.21067756573648522
3999,2013-12-16 18:30:00,43.92541428,0.2120277446749087
4000,2013-12-16 18:35:00,51.00312098,0.20548787610598251
